02,09-12-202202:25:06,GPU1temperature,GPU1usage,GPU1coreclock,GPU1memoryclock,GPU1power,CPUtemperature,CPUusage,RAMusage,Framerate,Frametime,Framerate1%Low,Framerate0.1%Low
80,09-12-202202:38:31,65.000,55.000,1995.000,9701.998,261.226,68.000,11.569,14979.000,77.900,15.557,53.500,0.200
80,09-12-202202:38:32,65.000,55.000,1995.000,9701.998,267.436,73.000,13.517,14978.000,78.500,14.416,53.500,0.200
80,09-12-202202:38:33,65.000,55.000,1995.000,9701.998,253.314,74.000,13.133,14954.000,76.700,16.068,53.500,0.200
80,09-12-202202:38:34,65.000,53.000,1995.000,9701.998,264.077,69.000,11.276,14956.000,77.100,15.377,53.500,0.200
80,09-12-202202:38:35,65.000,52.000,1995.000,9701.998,252.413,70.000,12.560,14969.000,76.700,16.786,53.500,0.200
80,09-12-202202:38:36,65.000,53.000,1995.000,9701.998,268.825,66.000,11.792,14956.000,77.600,14.850,53.500,0.200
80,09-12-202202:38:37,65.000,53.000,1995.000,9701.998,267.495,70.000,11.292,14956.000,78.400,14.275,53.500,0.200
80,09-12-202202:38:38,65.000,53.000,1995.000,9701.998,266.207,69.000,11.852,14968.000,75.700,18.056,53.500,0.200
80,09-12-202202:38:39,65.000,53.000,1995.000,9701.998,264.551,71.000,11.965,14958.000,77.600,15.784,53.500,0.200
80,09-12-202202:38:40,65.000,54.000,1995.000,9701.998,262.708,68.000,11.389,14956.000,77.600,15.137,53.500,0.200
80,09-12-202202:38:41,65.000,55.000,1995.000,9701.998,262.489,68.000,11.315,14960.000,77.900,16.306,53.500,0.200
80,09-12-202202:38:42,65.000,56.000,1995.000,9701.998,262.540,69.000,12.160,14962.000,77.200,18.043,53.500,0.200
80,09-12-202202:38:43,65.000,53.000,1995.000,9701.998,269.176,71.000,11.531,14957.000,77.600,14.799,53.500,0.200
80,09-12-202202:38:44,65.000,55.000,1995.000,9701.998,267.365,70.000,12.349,14957.000,78.000,17.976,53.500,0.200
80,09-12-202202:38:45,65.000,53.000,1995.000,9701.998,267.781,69.000,13.716,14980.000,72.800,27.328,53.500,0.200
80,09-12-202202:38:46,65.000,52.000,1995.000,9701.998,268.962,69.000,11.375,14973.000,77.900,15.835,53.500,0.200
80,09-12-202202:38:47,65.000,52.000,1995.000,9701.998,263.199,71.000,11.704,14972.000,76.800,15.173,53.500,0.200
80,09-12-202202:38:48,65.000,54.000,1995.000,9701.998,264.181,68.000,11.599,14974.000,78.000,14.920,53.500,0.200
80,09-12-202202:38:49,65.000,54.000,1995.000,9701.998,265.503,72.000,11.783,14980.000,77.100,17.083,53.500,0.200
80,09-12-202202:38:50,65.000,54.000,1995.000,9701.998,271.590,72.000,12.227,14975.000,76.600,15.203,53.500,0.200
80,09-12-202202:38:51,65.000,54.000,1995.000,9701.998,270.001,72.000,11.575,14977.000,77.500,16.178,53.500,0.200
80,09-12-202202:38:52,65.000,53.000,1995.000,9701.998,267.884,70.000,11.488,14973.000,77.200,15.457,53.500,0.200
80,09-12-202202:38:53,65.000,54.000,1995.000,9701.998,270.368,67.000,11.273,14976.000,78.700,14.437,53.500,0.200
80,09-12-202202:38:54,65.000,56.000,1995.000,9701.998,267.009,70.000,11.268,14976.000,76.800,15.951,53.500,0.200
80,09-12-202202:38:55,65.000,52.000,1995.000,9701.998,265.007,70.000,12.577,14984.000,75.900,16.541,53.500,0.200
80,09-12-202202:38:56,65.000,55.000,1995.000,9701.998,263.356,68.000,11.380,14975.000,77.500,14.834,53.500,0.200
80,09-12-202202:38:57,65.000,51.000,1995.000,9701.998,263.754,68.000,12.141,14987.000,74.900,16.987,53.500,0.200
80,09-12-202202:38:58,65.000,52.000,1995.000,9701.998,252.935,69.000,13.578,14998.000,73.100,18.992,53.500,0.200
80,09-12-202202:38:59,65.000,53.000,1995.000,9701.998,264.863,68.000,11.675,14996.000,76.500,15.575,53.500,0.200
80,09-12-202202:39:00,65.000,54.000,1995.000,9701.998,268.145,70.000,11.569,14997.000,76.400,16.051,53.500,0.200
80,09-12-202202:39:01,65.000,54.000,1995.000,9701.998,269.615,75.000,13.161,15002.000,76.100,16.558,53.500,0.200
80,09-12-202202:39:02,65.000,55.000,1995.000,9701.998,268.545,69.000,11.582,14998.000,77.700,17.392,53.500,0.200
80,09-12-202202:39:03,65.000,56.000,1995.000,9701.998,268.104,68.000,11.481,15000.000,78.900,14.801,53.500,0.200
80,09-12-202202:39:04,65.000,58.000,1995.000,9701.998,252.110,87.000,34.696,15036.000,73.600,17.120,53.500,0.200
80,09-12-202202:39:05,65.000,53.000,1995.000,9701.998,269.087,69.000,19.998,15011.000,76.500,14.983,53.500,0.200
80,09-12-202202:39:06,65.000,54.000,1995.000,9701.998,271.673,71.000,11.881,15026.000,78.700,15.945,53.500,0.200
80,09-12-202202:39:07,65.000,55.000,1995.000,9701.998,268.888,68.000,11.901,15011.000,78.400,13.823,53.500,0.200
80,09-12-202202:39:08,65.000,53.000,1995.000,9701.998,263.340,73.000,12.489,15028.000,77.600,15.632,53.500,0.200
80,09-12-202202:39:09,65.000,56.000,1995.000,9701.998,255.286,71.000,11.106,15027.000,77.400,16.163,53.500,0.200
80,09-12-202202:39:10,65.000,55.000,1995.000,9701.998,267.630,68.000,12.688,15023.000,77.700,15.336,53.500,0.200
80,09-12-202202:39:11,65.000,54.000,1995.000,9701.998,268.733,72.000,11.166,15013.000,78.200,15.395,53.500,0.200
80,09-12-202202:39:12,65.000,55.000,1995.000,9701.998,263.731,68.000,12.428,15021.000,77.100,15.091,53.500,0.200
80,09-12-202202:39:13,65.000,54.000,1995.000,9701.998,265.970,69.000,11.907,15032.000,77.400,15.648,53.500,0.200
80,09-12-202202:39:14,65.000,56.000,1995.000,9701.998,266.964,70.000,11.920,15027.000,77.300,16.625,53.500,0.200
80,09-12-202202:39:15,65.000,56.000,1995.000,9701.998,271.765,71.000,11.905,15025.000,78.800,14.260,53.500,0.200
80,09-12-202202:39:16,65.000,57.000,1995.000,9701.998,261.231,71.000,11.939,15031.000,77.700,15.679,53.500,0.200
80,09-12-202202:39:17,66.000,56.000,1995.000,9701.998,269.062,70.000,11.875,15018.000,79.500,14.292,53.500,0.200
80,09-12-202202:39:18,65.000,53.000,1995.000,9701.998,269.140,73.000,11.277,15029.000,76.900,15.642,53.500,0.200
80,09-12-202202:39:19,65.000,55.000,1995.000,9701.998,263.562,66.000,12.214,15031.000,76.000,15.420,53.500,0.200
80,09-12-202202:39:20,65.000,53.000,1995.000,9701.998,268.700,69.000,12.397,15025.000,75.600,15.967,53.500,0.200
80,09-12-202202:39:21,65.000,55.000,1995.000,9701.998,261.208,69.000,11.607,15026.000,76.600,15.760,53.500,0.200
80,09-12-202202:39:22,65.000,55.000,1995.000,9701.998,266.782,69.000,11.491,15029.000,76.600,15.863,53.500,0.200
80,09-12-202202:39:23,65.000,50.000,1995.000,9701.998,265.788,68.000,11.426,15025.000,75.300,28.423,53.500,0.200
80,09-12-202202:39:24,65.000,55.000,1995.000,9701.998,267.379,72.000,12.382,15014.000,76.700,14.734,53.500,0.200
80,09-12-202202:39:25,65.000,54.000,1995.000,9701.998,263.997,68.000,13.461,15026.000,75.000,15.637,53.500,0.200
80,09-12-202202:39:26,65.000,56.000,1995.000,9701.998,265.724,70.000,11.346,15018.000,78.600,14.082,53.500,0.200
80,09-12-202202:39:27,65.000,52.000,1995.000,9701.998,264.361,69.000,11.436,15034.000,75.800,15.796,53.500,0.200
80,09-12-202202:39:28,65.000,54.000,1995.000,9701.998,267.842,70.000,11.510,15027.000,76.600,16.981,53.500,0.200
80,09-12-202202:39:29,65.000,53.000,1995.000,9701.998,256.206,72.000,11.673,15029.000,76.300,15.695,53.500,0.200
80,09-12-202202:39:30,65.000,53.000,1995.000,9701.998,268.293,71.000,24.033,15052.000,74.900,16.087,53.500,0.200
80,09-12-202202:39:31,65.000,54.000,1995.000,9701.998,254.140,68.000,13.226,15038.000,75.700,16.013,53.500,0.200
80,09-12-202202:39:32,65.000,54.000,1995.000,9701.998,265.008,74.000,12.748,15031.000,76.400,16.295,53.500,0.200
80,09-12-202202:39:33,65.000,51.000,1995.000,9701.998,270.703,75.000,12.436,15028.000,76.700,17.225,53.500,0.200
80,09-12-202202:39:34,65.000,52.000,1995.000,9701.998,265.902,66.000,11.586,15021.000,76.500,14.911,53.500,0.200
80,09-12-202202:39:35,65.000,54.000,1995.000,9701.998,261.902,68.000,12.008,15029.000,75.200,17.230,53.500,0.200
80,09-12-202202:39:36,65.000,53.000,1995.000,9701.998,269.272,68.000,12.034,15003.000,78.000,14.951,53.500,0.200
80,09-12-202202:39:37,65.000,54.000,1995.000,9701.998,260.379,71.000,12.970,15015.000,76.300,16.131,53.500,0.200
80,09-12-202202:39:38,65.000,55.000,1995.000,9701.998,257.772,70.000,10.925,15003.000,78.300,14.542,53.500,0.200
80,09-12-202202:39:39,65.000,54.000,1995.000,9701.998,265.652,69.000,12.128,15013.000,77.300,14.911,53.500,0.200
80,09-12-202202:39:40,65.000,53.000,1995.000,9701.998,251.838,70.000,11.877,15008.000,77.400,14.369,53.500,0.200
80,09-12-202202:39:41,64.000,55.000,1995.000,9701.998,264.461,70.000,11.804,15016.000,75.900,21.008,53.500,0.200
80,09-12-202202:39:42,65.000,57.000,1995.000,9701.998,257.871,84.000,37.248,15070.000,70.800,21.326,53.500,0.200
80,09-12-202202:39:43,65.000,51.000,1995.000,9701.998,259.665,69.000,19.074,15007.000,74.100,15.539,53.500,0.200
80,09-12-202202:39:44,64.000,53.000,1995.000,9701.998,270.631,71.000,13.961,14970.000,74.100,18.244,53.500,0.200
80,09-12-202202:39:45,65.000,53.000,1995.000,9701.998,259.866,68.000,12.999,14966.000,76.800,15.499,53.500,0.200
80,09-12-202202:39:46,65.000,54.000,1995.000,9701.998,268.253,68.000,10.959,14967.000,77.300,14.712,53.500,0.200
80,09-12-202202:39:47,65.000,55.000,1995.000,9701.998,266.053,70.000,11.461,14963.000,77.900,14.747,53.500,0.200
80,09-12-202202:39:48,65.000,53.000,1995.000,9701.998,267.725,68.000,12.971,14968.000,76.900,17.783,53.500,0.200
80,09-12-202202:39:49,65.000,55.000,1995.000,9701.998,266.986,68.000,11.896,14968.000,77.700,14.988,53.500,0.200
80,09-12-202202:39:50,65.000,52.000,1995.000,9701.998,263.363,68.000,12.681,14968.000,76.300,15.768,53.500,0.200
80,09-12-202202:39:51,65.000,55.000,1995.000,9701.998,273.731,75.000,11.216,14964.000,78.100,14.326,53.500,0.200
80,09-12-202202:39:52,65.000,55.000,1995.000,9701.998,261.400,66.000,12.544,14972.000,76.600,15.971,53.500,0.200
80,09-12-202202:39:53,65.000,55.000,1995.000,9701.998,253.169,70.000,12.255,14971.000,77.700,15.578,53.500,0.200
80,09-12-202202:39:54,65.000,52.000,1995.000,9701.998,270.660,69.000,13.084,14976.000,75.700,16.635,53.500,0.200
80,09-12-202202:39:55,65.000,55.000,1995.000,9701.998,262.674,70.000,11.837,14974.000,76.300,16.995,53.500,0.200
80,09-12-202202:39:56,65.000,52.000,1995.000,9701.998,267.564,70.000,11.697,14969.000,76.600,15.477,53.500,0.200
80,09-12-202202:39:57,65.000,52.000,1995.000,9701.998,250.811,68.000,11.306,14984.000,75.200,16.231,53.500,0.200
80,09-12-202202:39:58,65.000,52.000,1995.000,9701.998,256.621,70.000,11.896,14975.000,76.500,16.883,53.500,0.200
80,09-12-202202:39:59,65.000,53.000,1995.000,9701.998,265.572,72.000,11.397,14982.000,77.100,14.679,53.500,0.200
80,09-12-202202:40:00,64.000,53.000,1995.000,9701.998,252.404,68.000,14.739,14986.000,75.600,15.671,53.500,0.200
80,09-12-202202:40:01,65.000,52.000,1995.000,9701.998,268.083,72.000,11.079,14987.000,75.500,14.833,53.500,0.200
80,09-12-202202:40:02,65.000,54.000,1995.000,9701.998,267.774,72.000,11.551,14980.000,77.500,15.437,53.500,0.200
80,09-12-202202:40:03,65.000,52.000,1995.000,9701.998,267.740,69.000,11.632,14984.000,76.900,15.941,53.500,0.200
80,09-12-202202:40:04,65.000,55.000,1995.000,9701.998,267.518,69.000,12.361,14983.000,75.700,15.351,53.500,0.200
80,09-12-202202:40:05,65.000,54.000,1995.000,9701.998,268.266,71.000,11.243,14987.000,76.900,15.622,53.500,0.200
80,09-12-202202:40:06,65.000,53.000,1995.000,9701.998,257.922,71.000,13.913,14991.000,74.800,17.007,53.500,0.200
80,09-12-202202:40:07,65.000,54.000,1995.000,9701.998,266.607,69.000,11.690,14995.000,76.100,15.514,53.500,0.200
80,09-12-202202:40:08,64.000,55.000,1995.000,9701.998,262.001,70.000,11.831,14994.000,76.500,16.535,53.500,0.200
80,09-12-202202:40:09,65.000,52.000,1995.000,9701.998,267.373,71.000,12.054,14988.000,76.700,16.087,53.500,0.200
80,09-12-202202:40:10,65.000,55.000,1995.000,9701.998,262.945,72.000,11.196,14988.000,77.300,14.675,53.500,0.200
80,09-12-202202:40:11,65.000,54.000,1995.000,9701.998,268.303,85.000,24.317,15025.000,74.700,17.496,53.500,0.200
80,09-12-202202:40:12,65.000,56.000,1995.000,9701.998,269.774,84.000,21.144,15041.000,75.000,16.548,53.500,0.200
80,09-12-202202:40:13,65.000,54.000,1995.000,9701.998,263.356,69.000,15.792,15014.000,76.000,14.861,53.500,0.200
80,09-12-202202:40:14,65.000,54.000,1995.000,9701.998,268.715,70.000,11.811,15006.000,77.100,15.147,53.500,0.200
80,09-12-202202:40:15,64.000,53.000,1995.000,9701.998,270.628,69.000,11.876,15005.000,75.700,16.991,53.500,0.200
80,09-12-202202:40:16,65.000,55.000,1995.000,9701.998,264.814,68.000,11.958,15003.000,77.000,15.352,53.500,0.200
80,09-12-202202:40:17,65.000,53.000,1995.000,9701.998,267.196,70.000,12.674,15018.000,74.900,16.127,53.500,0.200
80,09-12-202202:40:18,65.000,54.000,1995.000,9701.998,259.012,69.000,12.641,15017.000,75.900,15.136,53.500,0.200
80,09-12-202202:40:19,65.000,55.000,1995.000,9701.998,257.354,67.000,11.843,15008.000,76.700,15.451,53.500,0.200
80,09-12-202202:40:20,65.000,53.000,1995.000,9701.998,266.378,68.000,12.754,15022.000,75.400,16.450,53.500,0.200
80,09-12-202202:40:21,65.000,54.000,1995.000,9701.998,265.135,66.000,12.656,15017.000,76.000,15.410,53.500,0.200
80,09-12-202202:40:22,65.000,55.000,1995.000,9701.998,266.677,69.000,11.545,15016.000,77.500,14.498,53.500,0.200
80,09-12-202202:40:23,65.000,54.000,1995.000,9701.998,252.476,71.000,11.602,15019.000,76.800,15.104,53.500,0.200
80,09-12-202202:40:24,65.000,53.000,1995.000,9701.998,268.902,70.000,12.855,15018.000,74.800,16.965,53.500,0.200
80,09-12-202202:40:25,65.000,53.000,1995.000,9701.998,268.449,69.000,12.213,15023.000,74.900,16.188,53.500,0.200
80,09-12-202202:40:26,65.000,55.000,1995.000,9701.998,261.135,67.000,12.075,15015.000,75.300,15.463,53.500,0.200
80,09-12-202202:40:27,65.000,55.000,1995.000,9701.998,256.137,73.000,12.286,15023.000,75.200,20.942,53.500,0.200
80,09-12-202202:40:28,65.000,54.000,1995.000,9701.998,266.297,69.000,11.396,15016.000,76.100,15.703,53.500,0.200
80,09-12-202202:40:29,65.000,52.000,1995.000,9701.998,251.675,66.000,12.827,15027.000,73.600,17.801,53.500,0.200
80,09-12-202202:40:30,65.000,52.000,1995.000,9701.998,260.913,68.000,11.397,15014.000,74.100,16.021,53.500,0.200
80,09-12-202202:40:31,65.000,54.000,1995.000,9701.998,260.174,74.000,11.995,15021.000,76.000,16.467,53.500,0.200
80,09-12-202202:40:32,65.000,52.000,1995.000,9701.998,260.747,68.000,13.411,15016.000,72.800,16.029,53.500,0.200
80,09-12-202202:40:33,65.000,55.000,1995.000,9701.998,263.410,69.000,11.615,15012.000,75.100,16.261,53.500,0.200
80,09-12-202202:40:34,65.000,53.000,1995.000,9701.998,265.881,67.000,12.310,15013.000,76.100,14.913,53.500,0.200
80,09-12-202202:40:35,64.000,53.000,1995.000,9701.998,257.626,68.000,12.471,15022.000,75.700,15.692,53.500,0.200
80,09-12-202202:40:36,64.000,52.000,1995.000,9701.998,252.709,68.000,11.783,15013.000,73.900,16.797,53.500,0.200
80,09-12-202202:40:37,65.000,53.000,1995.000,9701.998,263.681,66.000,11.278,15015.000,74.900,16.769,53.500,0.200
80,09-12-202202:40:38,65.000,55.000,1995.000,9701.998,262.570,69.000,12.458,15014.000,76.200,14.725,53.500,0.200
80,09-12-202202:40:39,64.000,52.000,1995.000,9701.998,257.259,70.000,12.128,15020.000,75.000,16.250,53.500,0.200
80,09-12-202202:40:40,64.000,50.000,1995.000,9701.998,261.273,68.000,13.267,15079.000,71.200,21.748,53.500,0.200
80,09-12-202202:40:41,65.000,52.000,1995.000,9701.998,264.603,70.000,12.271,15077.000,72.500,19.124,53.500,0.200
80,09-12-202202:40:42,64.000,53.000,1995.000,9701.998,263.477,70.000,12.004,15079.000,75.000,15.219,53.500,0.200
80,09-12-202202:40:43,65.000,52.000,1995.000,9701.998,252.480,69.000,12.474,15051.000,75.200,16.943,53.500,0.200
80,09-12-202202:40:44,65.000,52.000,1995.000,9701.998,262.492,70.000,12.291,15054.000,73.300,17.582,53.500,0.200
80,09-12-202202:40:45,65.000,54.000,1995.000,9701.998,258.589,72.000,12.653,15049.000,75.600,14.733,53.500,0.200
80,09-12-202202:40:46,65.000,52.000,1995.000,9701.998,262.211,68.000,11.728,15049.000,75.500,15.657,53.500,0.200
80,09-12-202202:40:47,65.000,52.000,1995.000,9701.998,255.162,70.000,15.054,15074.000,73.600,17.069,53.500,0.200
80,09-12-202202:40:48,65.000,52.000,1995.000,9701.998,260.543,71.000,12.473,15062.000,73.100,15.999,53.500,0.200
80,09-12-202202:40:49,65.000,52.000,1995.000,9701.998,262.554,69.000,11.963,15061.000,74.400,15.799,53.500,0.200
80,09-12-202202:40:50,64.000,51.000,1995.000,9701.998,252.112,67.000,11.666,15064.000,74.200,15.471,53.500,0.200
80,09-12-202202:40:51,64.000,53.000,1995.000,9701.998,267.864,69.000,11.729,15057.000,75.600,15.436,53.500,0.200
80,09-12-202202:40:52,64.000,53.000,1995.000,9701.998,253.231,70.000,12.280,15071.000,72.900,16.828,53.500,0.200
80,09-12-202202:40:53,65.000,52.000,1995.000,9701.998,263.705,69.000,12.254,15067.000,74.000,16.602,53.500,0.200
80,09-12-202202:40:54,64.000,52.000,1995.000,9701.998,260.295,70.000,11.058,15069.000,74.900,16.476,53.500,0.200
80,09-12-202202:40:55,65.000,52.000,1995.000,9701.998,266.570,70.000,13.492,15076.000,73.200,16.559,53.500,0.200
80,09-12-202202:40:56,65.000,54.000,1995.000,9701.998,264.461,67.000,12.043,15075.000,75.400,14.694,53.500,0.200
80,09-12-202202:40:57,65.000,52.000,1995.000,9701.998,268.086,65.000,11.833,15088.000,75.700,15.549,53.500,0.200
80,09-12-202202:40:58,65.000,50.000,1995.000,9701.998,267.664,68.000,11.410,15080.000,74.800,15.179,53.500,0.200
80,09-12-202202:40:59,65.000,50.000,1995.000,9701.998,264.118,68.000,14.352,15091.000,73.700,15.752,53.500,0.200
80,09-12-202202:41:00,65.000,51.000,1995.000,9701.998,266.131,69.000,11.932,15079.000,74.500,15.038,53.500,0.200
80,09-12-202202:41:01,64.000,52.000,1995.000,9701.998,258.305,68.000,10.887,15082.000,74.100,16.346,53.500,0.200
80,09-12-202202:41:02,65.000,52.000,1995.000,9701.998,270.230,68.000,11.764,15077.000,74.800,16.602,53.500,0.200
80,09-12-202202:41:03,64.000,52.000,1995.000,9701.998,251.858,69.000,11.766,15084.000,74.400,17.245,53.500,0.200
80,09-12-202202:41:04,64.000,50.000,1995.000,9701.998,266.033,69.000,13.088,15092.000,73.100,16.703,53.500,0.200
80,09-12-202202:41:05,64.000,53.000,1995.000,9701.998,267.486,73.000,12.627,15087.000,74.000,15.593,53.500,0.200
80,09-12-202202:41:06,65.000,56.000,1995.000,9701.998,253.710,85.000,22.638,15122.000,72.500,17.203,53.500,0.200
80,09-12-202202:41:07,64.000,52.000,1995.000,9701.998,253.841,73.000,15.633,15115.000,74.100,16.165,53.500,0.200
80,09-12-202202:41:08,65.000,53.000,1995.000,9701.998,269.031,70.000,11.655,15096.000,75.700,16.467,53.500,0.200
80,09-12-202202:41:09,64.000,52.000,1995.000,9701.998,244.438,68.000,11.848,15109.000,73.100,21.761,53.500,0.200
80,09-12-202202:41:10,65.000,52.000,1995.000,9701.998,252.109,69.000,11.822,15112.000,73.700,17.426,53.500,0.200
80,09-12-202202:41:11,64.000,52.000,1995.000,9701.998,260.275,69.000,12.217,15099.000,74.900,14.969,53.500,0.200
80,09-12-202202:41:12,65.000,52.000,1995.000,9701.998,266.304,69.000,12.094,15093.000,74.000,16.206,53.500,0.200
80,09-12-202202:41:13,65.000,53.000,1995.000,9701.998,267.268,70.000,11.507,15100.000,74.400,18.174,53.500,0.200
80,09-12-202202:41:14,64.000,53.000,1995.000,9701.998,263.470,68.000,11.740,15113.000,74.600,18.159,53.500,0.200
80,09-12-202202:41:15,64.000,54.000,1995.000,9701.998,260.647,72.000,12.182,15097.000,74.400,15.509,53.500,0.200
80,09-12-202202:41:16,65.000,52.000,1995.000,9701.998,251.551,70.000,12.653,15102.000,74.100,15.444,53.500,0.200
80,09-12-202202:41:17,64.000,52.000,1995.000,9701.998,255.051,74.000,12.655,15114.000,74.200,16.760,53.500,0.200
80,09-12-202202:41:18,64.000,51.000,1995.000,9701.998,264.673,68.000,11.773,15111.000,74.500,16.743,53.500,0.200
80,09-12-202202:41:19,65.000,51.000,1995.000,9701.998,266.583,68.000,11.818,15102.000,75.200,17.370,53.500,0.200
80,09-12-202202:41:20,64.000,52.000,1995.000,9701.998,260.729,70.000,12.018,15110.000,75.400,15.299,53.500,0.200
80,09-12-202202:41:21,64.000,52.000,1995.000,9701.998,257.887,69.000,11.493,15109.000,74.700,15.782,53.500,0.200
80,09-12-202202:41:22,64.000,51.000,1995.000,9701.998,261.348,68.000,12.033,15116.000,74.200,16.896,53.500,0.200
80,09-12-202202:41:23,65.000,52.000,1995.000,9701.998,266.751,69.000,11.706,15108.000,74.300,15.708,53.500,0.200
80,09-12-202202:41:24,65.000,52.000,1995.000,9701.998,260.195,70.000,11.121,15116.000,74.500,17.010,53.500,0.200
80,09-12-202202:41:25,64.000,52.000,1995.000,9701.998,255.097,70.000,12.943,15110.000,74.100,15.612,53.500,0.200
80,09-12-202202:41:26,64.000,52.000,1995.000,9701.998,255.686,70.000,12.784,15109.000,74.600,16.367,53.500,0.200
80,09-12-202202:41:27,65.000,50.000,1995.000,9701.998,260.696,70.000,10.953,15124.000,74.300,18.612,53.500,0.200
80,09-12-202202:41:28,65.000,51.000,1995.000,9701.998,250.601,66.000,12.577,15121.000,74.700,15.789,53.500,0.200
80,09-12-202202:41:29,64.000,52.000,1995.000,9701.998,250.613,69.000,11.369,15120.000,74.000,15.842,53.500,0.200
80,09-12-202202:41:30,64.000,51.000,1995.000,9701.998,252.895,68.000,11.912,15123.000,73.400,16.540,53.500,0.200
80,09-12-202202:41:31,64.000,52.000,1995.000,9701.998,254.362,69.000,11.754,15114.000,74.200,15.432,53.500,0.200
80,09-12-202202:41:32,64.000,52.000,1995.000,9701.998,256.762,75.000,13.019,15119.000,74.100,16.427,53.500,0.200
80,09-12-202202:41:33,64.000,52.000,1995.000,9701.998,252.846,68.000,12.081,15127.000,73.900,16.802,53.500,0.200
80,09-12-202202:41:34,64.000,53.000,1995.000,9701.998,268.126,68.000,11.896,15121.000,73.800,16.527,53.500,0.200
80,09-12-202202:41:35,64.000,52.000,1995.000,9701.998,257.702,70.000,11.357,15123.000,74.900,15.807,53.500,0.200
80,09-12-202202:41:36,65.000,54.000,1995.000,9701.998,259.737,69.000,11.340,15126.000,75.300,16.672,53.500,0.200
80,09-12-202202:41:37,64.000,52.000,1995.000,9701.998,258.266,69.000,12.171,15121.000,74.500,15.730,53.500,0.200
80,09-12-202202:41:38,64.000,51.000,1995.000,9701.998,263.990,68.000,12.462,15125.000,74.300,15.593,53.500,0.200
80,09-12-202202:41:39,64.000,51.000,1995.000,9701.998,264.566,71.000,11.266,15124.000,73.900,17.480,53.500,0.200
80,09-12-202202:41:40,64.000,52.000,1995.000,9701.998,251.186,68.000,12.489,15124.000,73.300,15.834,53.500,0.200
80,09-12-202202:41:41,65.000,51.000,1995.000,9701.998,253.175,69.000,11.479,15127.000,75.400,16.104,53.500,0.200
80,09-12-202202:41:42,64.000,52.000,1995.000,9701.998,260.491,68.000,11.383,15128.000,73.500,16.071,53.500,0.200
80,09-12-202202:41:43,64.000,50.000,1995.000,9701.998,250.806,66.000,12.305,15127.000,74.200,16.766,53.500,0.200
80,09-12-202202:41:44,64.000,52.000,1995.000,9701.998,251.584,69.000,12.327,15131.000,72.500,18.683,53.500,0.200
80,09-12-202202:41:45,64.000,53.000,1995.000,9701.998,257.392,68.000,11.529,15121.000,74.600,15.777,53.500,0.200
80,09-12-202202:41:46,64.000,54.000,1995.000,9701.998,253.218,70.000,11.535,15123.000,74.800,17.489,53.500,0.200
80,09-12-202202:41:47,64.000,52.000,1995.000,9701.998,258.516,68.000,11.809,15121.000,75.200,15.563,53.500,0.200
80,09-12-202202:41:48,64.000,53.000,1995.000,9701.998,260.645,70.000,11.623,15121.000,74.000,15.321,53.500,0.200
80,09-12-202202:41:49,64.000,52.000,1995.000,9701.998,262.783,72.000,12.763,15116.000,74.400,16.463,53.500,0.200
80,09-12-202202:41:50,65.000,55.000,1995.000,9701.998,257.795,68.000,11.838,15113.000,74.900,15.579,53.500,0.200
80,09-12-202202:41:51,64.000,52.000,1995.000,9701.998,256.532,68.000,11.295,15113.000,75.400,16.272,53.500,0.200
80,09-12-202202:41:52,64.000,54.000,1995.000,9701.998,266.190,68.000,11.564,15098.000,74.400,16.723,53.500,0.200
80,09-12-202202:41:53,64.000,51.000,1995.000,9701.998,256.004,68.000,11.251,15091.000,75.300,16.876,53.500,0.200
80,09-12-202202:41:54,64.000,51.000,1995.000,9701.998,262.329,68.000,12.306,15100.000,73.200,17.100,53.500,0.200
80,09-12-202202:41:55,64.000,51.000,1995.000,9701.998,266.298,69.000,12.748,15109.000,73.100,17.112,53.500,0.200
80,09-12-202202:41:56,64.000,53.000,1995.000,9701.998,252.127,68.000,11.310,15084.000,75.500,15.042,53.500,0.200
80,09-12-202202:41:57,64.000,53.000,1995.000,9701.998,265.717,68.000,12.525,15094.000,76.200,17.065,53.500,0.200
80,09-12-202202:41:58,64.000,53.000,1995.000,9701.998,263.774,69.000,11.594,15091.000,75.200,15.275,53.500,0.200
80,09-12-202202:41:59,65.000,52.000,1995.000,9701.998,252.583,77.000,12.356,15095.000,75.300,18.065,53.500,0.200
80,09-12-202202:42:00,65.000,52.000,1995.000,9701.998,255.657,69.000,24.190,15098.000,72.600,18.356,53.500,0.200
80,09-12-202202:42:01,64.000,53.000,1995.000,9701.998,251.229,68.000,12.054,15101.000,74.000,17.317,53.500,0.200
80,09-12-202202:42:02,64.000,53.000,1995.000,9701.998,254.915,69.000,10.868,15088.000,74.800,15.057,53.500,0.200
80,09-12-202202:42:03,64.000,52.000,1995.000,9701.998,256.109,70.000,12.386,15095.000,74.100,16.869,53.500,0.200
80,09-12-202202:42:04,64.000,53.000,1995.000,9701.998,264.125,68.000,11.436,15102.000,75.400,16.167,53.500,0.200
80,09-12-202202:42:05,65.000,54.000,1995.000,9701.998,260.285,68.000,12.258,15092.000,74.900,15.826,53.500,0.200
80,09-12-202202:42:06,64.000,52.000,1995.000,9701.998,252.685,68.000,13.333,15109.000,75.500,16.143,53.500,0.200
80,09-12-202202:42:07,64.000,56.000,1995.000,9701.998,253.697,70.000,11.950,15090.000,76.300,15.556,53.500,0.200
