02,08-12-202212:33:05,GPU1temperature,GPU1usage,GPU1coreclock,GPU1memoryclock,GPU1power,CPUusage,RAMusage,Framerate,Frametime,Framerate1%Low,Framerate0.1%Low
80,08-12-202212:40:39,71.000,100.000,1935.000,9701.998,321.477,10.341,20714.000,110.200,9.811,85.000,1.200
80,08-12-202212:40:40,70.000,100.000,1935.000,9701.998,321.020,12.952,20719.000,109.100,10.345,85.000,1.200
80,08-12-202212:40:41,70.000,100.000,1935.000,9701.998,323.528,11.886,20724.000,105.100,10.502,85.000,1.200
80,08-12-202212:40:42,70.000,100.000,1935.000,9701.998,325.819,10.891,20723.000,105.000,10.696,85.000,1.200
80,08-12-202212:40:43,70.000,100.000,1920.000,9701.998,312.204,12.607,20722.000,105.100,10.516,85.000,1.200
80,08-12-202212:40:44,70.000,100.000,1920.000,9701.998,312.885,10.068,20724.000,105.400,10.617,85.000,1.200
80,08-12-202212:40:45,70.000,100.000,1920.000,9701.998,313.437,12.885,20727.000,105.000,10.553,85.000,1.200
80,08-12-202212:40:46,70.000,100.000,1920.000,9701.998,315.702,10.422,20700.000,105.400,10.931,85.000,1.200
80,08-12-202212:40:47,70.000,100.000,1920.000,9701.998,310.072,11.805,20700.000,106.600,10.419,85.000,1.200
80,08-12-202212:40:48,70.000,100.000,1935.000,9701.998,315.316,11.294,20709.000,106.400,10.865,85.000,1.200
80,08-12-202212:40:49,70.000,100.000,1920.000,9701.998,315.293,12.532,20710.000,106.400,10.215,85.100,1.200
80,08-12-202212:40:50,70.000,100.000,1935.000,9701.998,315.003,10.536,20711.000,105.500,11.046,85.100,1.200
80,08-12-202212:40:51,70.000,100.000,1935.000,9701.998,324.853,12.511,20707.000,106.100,10.151,85.100,1.200
80,08-12-202212:40:52,70.000,100.000,1920.000,9701.998,318.510,13.576,20694.000,106.600,10.482,85.100,1.200
80,08-12-202212:40:53,70.000,100.000,1920.000,9701.998,314.078,12.327,20685.000,105.700,10.543,85.100,1.200
80,08-12-202212:40:54,70.000,100.000,1935.000,9701.998,327.029,10.641,20680.000,105.600,10.324,85.100,1.200
80,08-12-202212:40:55,70.000,100.000,1920.000,9701.998,314.285,11.382,20672.000,105.800,10.404,85.100,1.200
80,08-12-202212:40:56,70.000,100.000,1920.000,9701.998,314.694,10.985,20658.000,106.100,11.001,85.100,1.200
80,08-12-202212:40:57,70.000,100.000,1920.000,9701.998,321.740,12.177,20634.000,106.400,10.395,85.100,1.200
80,08-12-202212:40:58,70.000,100.000,1920.000,9701.998,316.833,10.748,20617.000,106.100,10.518,85.100,1.200
80,08-12-202212:40:59,70.000,100.000,1920.000,9701.998,310.195,10.761,20603.000,107.200,10.572,85.100,1.200
80,08-12-202212:41:00,70.000,100.000,1935.000,9701.998,324.889,11.915,20605.000,107.100,10.913,85.100,1.200
80,08-12-202212:41:01,70.000,100.000,1935.000,9701.998,322.988,11.050,20587.000,107.300,10.008,85.100,1.200
80,08-12-202212:41:02,70.000,100.000,1920.000,9701.998,314.076,12.082,20567.000,106.200,10.638,85.100,1.200
80,08-12-202212:41:03,70.000,100.000,1920.000,9701.998,311.268,11.669,20546.000,107.100,10.584,85.100,1.200
80,08-12-202212:41:04,70.000,100.000,1935.000,9701.998,317.108,11.135,20525.000,107.200,10.211,85.100,1.200
80,08-12-202212:41:05,70.000,100.000,1920.000,9701.998,313.408,10.917,20505.000,107.000,10.312,85.100,1.200
80,08-12-202212:41:06,70.000,100.000,1920.000,9701.998,313.128,11.681,20484.000,106.300,10.397,85.100,1.200
80,08-12-202212:41:07,70.000,100.000,1920.000,9701.998,314.512,11.344,20463.000,106.500,10.488,85.100,1.200
80,08-12-202212:41:08,70.000,100.000,1920.000,9701.998,311.472,11.076,20445.000,107.000,10.611,85.100,1.200
80,08-12-202212:41:09,70.000,100.000,1920.000,9701.998,315.065,11.110,20422.000,106.700,10.446,85.100,1.200
80,08-12-202212:41:10,70.000,100.000,1920.000,9701.998,314.833,10.908,20404.000,105.900,10.745,85.100,1.200
80,08-12-202212:41:11,70.000,100.000,1920.000,9701.998,321.969,11.204,20384.000,112.000,10.555,85.100,1.200
80,08-12-202212:41:12,70.000,100.000,1950.000,9701.998,325.274,10.594,20364.000,120.500,9.796,85.100,1.200
80,08-12-202212:41:13,70.000,100.000,1950.000,9701.998,317.901,12.477,20344.000,130.700,9.449,85.100,1.200
80,08-12-202212:41:14,70.000,100.000,1965.000,9701.998,309.813,10.839,20324.000,155.400,8.141,85.100,1.200
80,08-12-202212:41:15,70.000,100.000,1935.000,9701.998,313.455,12.211,20311.000,137.500,10.036,85.100,1.200
80,08-12-202212:41:16,70.000,100.000,1935.000,9701.998,311.776,10.762,20294.000,106.900,10.253,85.100,1.200
80,08-12-202212:41:17,70.000,100.000,1935.000,9701.998,321.502,11.252,20274.000,108.100,10.223,85.100,1.200
80,08-12-202212:41:18,70.000,100.000,1935.000,9701.998,326.523,11.397,20255.000,108.700,10.433,85.100,1.200
80,08-12-202212:41:19,70.000,100.000,1935.000,9701.998,325.889,11.149,20234.000,108.700,10.231,85.100,1.200
80,08-12-202212:41:20,70.000,100.000,1935.000,9701.998,313.722,11.311,20214.000,109.000,10.329,85.100,1.200
80,08-12-202212:41:21,70.000,100.000,1920.000,9701.998,312.269,11.195,20192.000,108.600,10.166,85.100,1.200
80,08-12-202212:41:22,70.000,100.000,1920.000,9701.998,320.714,12.311,20175.000,109.000,10.209,85.100,1.200
80,08-12-202212:41:23,70.000,100.000,1920.000,9701.998,314.808,11.558,20155.000,110.900,10.005,85.100,1.200
80,08-12-202212:41:24,70.000,100.000,1920.000,9701.998,320.880,10.591,20136.000,108.700,10.527,85.100,1.200
80,08-12-202212:41:25,70.000,100.000,1920.000,9701.998,314.548,11.973,20116.000,108.500,10.454,85.100,1.200
80,08-12-202212:41:26,70.000,100.000,1935.000,9701.998,313.842,11.288,20097.000,106.800,10.118,85.100,1.200
80,08-12-202212:41:27,70.000,100.000,1935.000,9701.998,320.625,11.694,20076.000,107.600,10.208,85.100,1.200
80,08-12-202212:41:28,70.000,100.000,1920.000,9701.998,309.911,10.990,20058.000,107.900,10.483,85.100,1.200
80,08-12-202212:41:29,70.000,100.000,1950.000,9701.998,322.264,11.762,20039.000,110.800,10.662,85.100,1.200
80,08-12-202212:41:30,71.000,100.000,1935.000,9701.998,324.461,11.101,20025.000,112.800,9.885,85.200,1.200
80,08-12-202212:41:31,71.000,100.000,1935.000,9701.998,320.756,11.812,20025.000,114.700,9.744,85.200,1.200
80,08-12-202212:41:32,71.000,100.000,1935.000,9701.998,322.862,11.424,20022.000,113.900,9.771,85.200,1.200
80,08-12-202212:41:33,71.000,100.000,1920.000,9701.998,320.656,12.347,20021.000,113.800,10.154,85.200,1.200
80,08-12-202212:41:34,71.000,100.000,1935.000,9701.998,324.322,11.206,20022.000,113.400,9.647,85.200,1.200
80,08-12-202212:41:35,70.000,100.000,1935.000,9701.998,313.941,11.017,20024.000,109.200,10.254,85.200,1.200
80,08-12-202212:41:36,71.000,100.000,1950.000,9701.998,327.113,10.860,20023.000,106.400,12.239,85.200,1.200
80,08-12-202212:41:37,71.000,100.000,1950.000,9701.998,322.848,11.101,20021.000,105.700,10.859,85.200,1.200
80,08-12-202212:41:38,71.000,100.000,1950.000,9701.998,327.683,10.615,20021.000,104.900,10.669,85.200,1.200
80,08-12-202212:41:39,71.000,100.000,1935.000,9701.998,323.383,10.546,20022.000,107.600,10.060,85.200,1.200
80,08-12-202212:41:40,70.000,100.000,1920.000,9701.998,315.052,11.045,20011.000,108.200,10.175,85.200,1.200
80,08-12-202212:41:41,70.000,100.000,1920.000,9701.998,325.084,12.237,20005.000,107.900,10.190,85.200,1.200
80,08-12-202212:41:42,70.000,100.000,1935.000,9701.998,318.456,10.814,19999.000,106.800,11.164,85.200,1.200
80,08-12-202212:41:43,70.000,100.000,1920.000,9701.998,315.840,10.791,19980.000,107.700,10.145,85.200,1.200
80,08-12-202212:41:44,70.000,100.000,1920.000,9701.998,314.135,10.420,19962.000,107.500,10.244,85.200,1.200
80,08-12-202212:41:45,70.000,100.000,1920.000,9701.998,313.427,10.655,19945.000,107.500,10.393,85.200,1.200
80,08-12-202212:41:46,70.000,100.000,1920.000,9701.998,326.442,11.644,19931.000,107.500,10.383,85.200,1.200
80,08-12-202212:41:47,71.000,100.000,1935.000,9701.998,325.587,13.375,19911.000,107.600,10.181,85.200,1.200
80,08-12-202212:41:48,70.000,100.000,1920.000,9701.998,311.503,10.656,19892.000,107.900,10.158,85.200,1.200
80,08-12-202212:41:49,70.000,100.000,1920.000,9701.998,315.144,11.019,19879.000,107.600,10.278,85.200,1.200
80,08-12-202212:41:50,70.000,100.000,1935.000,9701.998,319.592,11.619,19881.000,107.300,10.179,85.200,1.200
80,08-12-202212:41:51,70.000,100.000,1920.000,9701.998,313.433,12.007,19880.000,107.500,10.653,85.200,1.200
80,08-12-202212:41:52,70.000,100.000,1920.000,9701.998,314.810,11.208,19880.000,107.300,10.532,85.200,1.200
80,08-12-202212:41:53,70.000,100.000,1935.000,9701.998,323.231,11.473,19879.000,107.100,10.178,85.200,1.200
80,08-12-202212:41:54,70.000,100.000,1920.000,9701.998,323.409,10.825,19879.000,106.700,10.300,85.200,1.200
80,08-12-202212:41:55,70.000,100.000,1935.000,9701.998,321.876,10.976,19879.000,107.500,10.247,85.200,1.200
80,08-12-202212:41:56,70.000,100.000,1935.000,9701.998,318.813,12.641,19878.000,109.600,10.785,85.200,1.200
80,08-12-202212:41:57,70.000,100.000,1920.000,9701.998,313.565,10.929,19879.000,108.000,10.146,85.200,1.200
80,08-12-202212:41:58,70.000,100.000,1920.000,9701.998,318.684,11.139,19879.000,106.200,10.626,85.200,1.200
80,08-12-202212:41:59,70.000,100.000,1935.000,9701.998,327.297,10.982,19877.000,106.800,10.784,85.200,1.200
80,08-12-202212:42:00,70.000,100.000,1920.000,9701.998,313.219,11.870,19873.000,107.200,10.511,85.200,1.200
80,08-12-202212:42:01,70.000,100.000,1920.000,9701.998,316.345,11.126,19859.000,107.200,10.228,85.200,1.200
80,08-12-202212:42:02,70.000,100.000,1935.000,9701.998,319.038,10.871,19841.000,106.100,10.586,85.200,1.200
80,08-12-202212:42:03,70.000,100.000,1935.000,9701.998,315.343,11.585,19825.000,106.400,10.374,85.200,1.200
80,08-12-202212:42:04,70.000,100.000,1935.000,9701.998,314.044,11.251,19812.000,106.800,10.252,85.200,1.200
80,08-12-202212:42:05,70.000,100.000,1920.000,9701.998,315.241,11.103,19812.000,106.400,10.374,85.200,1.200
80,08-12-202212:42:06,70.000,100.000,1935.000,9701.998,325.293,11.205,19812.000,109.400,10.315,85.200,1.200
80,08-12-202212:42:07,70.000,100.000,1950.000,9701.998,322.209,11.536,19812.000,111.500,9.724,85.200,1.200
80,08-12-202212:42:08,70.000,100.000,1935.000,9701.998,322.429,10.889,19811.000,109.400,10.389,85.200,1.200
80,08-12-202212:42:09,70.000,100.000,1920.000,9701.998,314.496,11.698,19811.000,106.300,10.578,85.200,1.200
80,08-12-202212:42:10,70.000,100.000,1920.000,9701.998,316.894,10.644,19811.000,106.700,10.460,85.200,1.200
80,08-12-202212:42:11,70.000,100.000,1920.000,9701.998,311.779,11.645,19811.000,107.300,10.385,85.200,1.200
80,08-12-202212:42:12,70.000,100.000,1935.000,9701.998,313.689,12.007,19811.000,107.700,10.239,85.200,1.200
80,08-12-202212:42:13,70.000,100.000,1920.000,9701.998,316.490,11.409,19811.000,107.600,10.448,85.200,1.200
80,08-12-202212:42:14,70.000,100.000,1920.000,9701.998,315.428,10.696,19811.000,106.600,11.010,85.200,1.200
80,08-12-202212:42:15,70.000,100.000,1920.000,9701.998,312.609,11.920,19811.000,106.900,10.857,85.200,1.200
80,08-12-202212:42:16,70.000,100.000,1935.000,9701.998,312.090,10.754,19810.000,107.600,10.212,85.200,1.200
80,08-12-202212:42:17,70.000,100.000,1920.000,9701.998,326.347,10.939,19810.000,109.800,10.014,85.200,1.200
80,08-12-202212:42:18,71.000,100.000,1935.000,9701.998,324.301,12.009,19810.000,109.100,9.921,85.200,1.200
80,08-12-202212:42:19,70.000,100.000,1935.000,9701.998,323.315,11.684,19815.000,109.600,10.116,85.200,1.200
80,08-12-202212:42:20,70.000,100.000,1935.000,9701.998,326.773,11.023,19815.000,107.200,10.478,85.200,1.200
80,08-12-202212:42:21,70.000,100.000,1920.000,9701.998,317.642,11.715,19815.000,107.800,10.622,85.200,1.200
80,08-12-202212:42:22,70.000,100.000,1935.000,9701.998,323.589,11.527,19815.000,107.100,10.218,85.300,1.200
80,08-12-202212:42:23,70.000,100.000,1950.000,9701.998,321.141,11.094,19815.000,107.900,10.194,85.300,1.200
80,08-12-202212:42:24,70.000,100.000,1920.000,9701.998,310.517,11.620,19815.000,107.600,10.490,85.300,1.200
80,08-12-202212:42:25,70.000,100.000,1920.000,9701.998,317.745,11.545,19815.000,107.000,10.284,85.300,1.200
80,08-12-202212:42:26,71.000,100.000,1935.000,9701.998,324.268,11.254,19815.000,106.400,10.675,85.300,1.200
80,08-12-202212:42:27,70.000,100.000,1920.000,9701.998,326.112,11.901,19815.000,107.700,10.461,85.300,1.200
80,08-12-202212:42:28,70.000,100.000,1935.000,9701.998,312.977,10.997,19815.000,107.100,10.319,85.300,1.200
80,08-12-202212:42:29,70.000,100.000,1920.000,9701.998,313.497,11.944,19816.000,106.900,10.297,85.300,1.200
80,08-12-202212:42:30,70.000,100.000,1920.000,9701.998,321.988,10.751,19815.000,107.200,10.124,85.300,1.200
80,08-12-202212:42:31,70.000,100.000,1920.000,9701.998,313.838,10.741,19815.000,107.400,10.113,85.300,1.200
80,08-12-202212:42:32,70.000,100.000,1920.000,9701.998,312.199,11.511,19824.000,107.600,10.771,85.300,1.200
80,08-12-202212:42:33,70.000,100.000,1920.000,9701.998,324.153,12.701,19824.000,109.800,9.906,85.300,1.200
80,08-12-202212:42:34,70.000,100.000,1920.000,9701.998,312.483,10.998,19824.000,108.600,10.169,85.300,1.200
80,08-12-202212:42:35,70.000,100.000,1935.000,9701.998,317.568,11.585,19823.000,107.400,10.695,85.300,1.200
80,08-12-202212:42:36,70.000,100.000,1920.000,9701.998,320.514,10.624,19823.000,107.900,10.013,85.300,1.200
80,08-12-202212:42:37,70.000,100.000,1920.000,9701.998,315.094,12.744,19825.000,106.800,10.420,85.300,1.200
80,08-12-202212:42:38,70.000,100.000,1920.000,9701.998,313.421,11.208,19824.000,107.000,10.479,85.300,1.200
80,08-12-202212:42:39,70.000,100.000,1920.000,9701.998,313.571,11.421,19824.000,107.500,10.259,85.300,1.200
80,08-12-202212:42:40,71.000,100.000,1920.000,9701.998,319.294,10.391,19824.000,111.600,10.333,85.300,1.200
80,08-12-202212:42:41,70.000,100.000,1920.000,9701.998,317.058,10.135,19824.000,117.300,9.642,85.300,1.200
80,08-12-202212:42:42,70.000,100.000,1920.000,9701.998,315.086,11.264,19825.000,118.700,9.462,85.300,1.200
80,08-12-202212:42:43,70.000,100.000,1935.000,9701.998,322.654,10.330,19829.000,114.300,10.070,85.300,1.200
80,08-12-202212:42:44,70.000,100.000,1920.000,9701.998,314.105,10.421,19828.000,106.900,10.813,85.300,1.200
80,08-12-202212:42:45,70.000,100.000,1935.000,9701.998,327.289,10.949,19828.000,105.400,10.456,85.300,1.200
80,08-12-202212:42:46,70.000,100.000,1935.000,9701.998,320.561,11.696,19827.000,106.400,10.525,85.300,1.200
80,08-12-202212:42:47,70.000,100.000,1935.000,9701.998,329.102,12.073,19827.000,106.800,10.356,85.300,1.200
80,08-12-202212:42:48,70.000,100.000,1935.000,9701.998,324.730,10.916,19828.000,107.500,10.171,85.300,1.200
80,08-12-202212:42:49,71.000,100.000,1950.000,9701.998,327.925,12.357,19828.000,107.800,10.194,85.300,1.200
80,08-12-202212:42:50,71.000,100.000,1935.000,9701.998,322.233,11.185,19828.000,110.700,9.998,85.300,1.200
80,08-12-202212:42:51,70.000,100.000,1935.000,9701.998,321.859,12.228,19828.000,110.600,10.162,85.300,1.200
80,08-12-202212:42:52,71.000,100.000,1935.000,9701.998,322.380,11.045,19829.000,113.600,9.704,85.300,1.200
80,08-12-202212:42:53,71.000,100.000,1935.000,9701.998,323.435,12.520,19828.000,111.300,9.988,85.300,1.200
80,08-12-202212:42:54,70.000,100.000,1935.000,9701.998,322.336,10.916,19828.000,107.800,10.118,85.300,1.200
80,08-12-202212:42:55,71.000,100.000,1935.000,9701.998,328.831,11.112,19828.000,107.900,10.161,85.300,1.200
80,08-12-202212:42:56,70.000,100.000,1935.000,9701.998,323.992,10.594,19828.000,109.600,10.515,85.300,1.200
80,08-12-202212:42:57,70.000,100.000,1935.000,9701.998,322.438,11.993,19819.000,108.900,10.215,85.300,1.200
80,08-12-202212:42:58,70.000,100.000,1935.000,9701.998,323.633,11.201,19812.000,109.300,10.110,85.300,1.200
80,08-12-202212:42:59,70.000,100.000,1935.000,9701.998,317.647,11.500,19804.000,109.000,10.079,85.300,1.200
80,08-12-202212:43:00,70.000,100.000,1920.000,9701.998,325.722,14.205,19795.000,108.900,10.390,85.300,1.200
80,08-12-202212:43:01,70.000,100.000,1920.000,9701.998,314.828,10.922,19790.000,107.900,10.352,85.300,1.200
80,08-12-202212:43:02,70.000,100.000,1950.000,9701.998,322.868,12.167,19790.000,108.400,10.413,85.300,1.200
80,08-12-202212:43:03,70.000,100.000,1935.000,9701.998,321.728,11.087,19783.000,108.800,9.959,85.300,1.200
80,08-12-202212:43:04,70.000,100.000,1920.000,9701.998,320.376,11.604,19782.000,108.400,10.155,85.300,1.200
80,08-12-202212:43:05,70.000,100.000,1935.000,9701.998,321.418,15.899,19774.000,107.800,10.273,85.300,1.200
80,08-12-202212:43:06,71.000,100.000,1935.000,9701.998,322.296,12.434,19747.000,108.900,10.632,85.300,1.200
80,08-12-202212:43:07,70.000,100.000,1935.000,9701.998,324.199,16.667,19467.000,108.200,10.013,85.300,1.200
80,08-12-202212:43:08,71.000,100.000,1935.000,9701.998,326.405,11.777,19468.000,109.700,10.050,85.300,1.200
80,08-12-202212:43:09,70.000,100.000,1950.000,9701.998,324.399,10.989,19462.000,114.600,9.523,85.300,1.200
80,08-12-202212:43:10,71.000,100.000,1965.000,9701.998,315.033,11.012,19459.000,121.500,9.213,85.300,1.200
80,08-12-202212:43:11,71.000,100.000,1935.000,9701.998,323.315,13.057,19456.000,113.400,10.102,85.300,1.200
80,08-12-202212:43:12,71.000,100.000,1935.000,9701.998,325.421,11.507,19447.000,105.200,10.376,85.300,1.200
80,08-12-202212:43:13,71.000,100.000,1935.000,9701.998,322.167,11.558,19440.000,108.000,10.230,85.300,1.200
80,08-12-202212:43:14,71.000,100.000,1935.000,9701.998,321.663,11.034,19428.000,109.100,10.260,85.300,1.200
80,08-12-202212:43:15,70.000,100.000,1920.000,9701.998,309.607,11.144,19422.000,107.900,10.374,85.300,1.200
80,08-12-202212:43:16,71.000,100.000,1935.000,9701.998,322.518,12.089,19409.000,107.700,10.556,85.300,1.200
80,08-12-202212:43:17,70.000,100.000,1920.000,9701.998,323.728,11.054,19391.000,107.500,10.248,85.300,1.200
80,08-12-202212:43:18,71.000,100.000,1935.000,9701.998,322.292,12.268,19380.000,107.500,10.338,85.300,1.200
80,08-12-202212:43:19,70.000,100.000,1935.000,9701.998,324.531,11.395,19370.000,107.300,10.667,85.300,1.200
80,08-12-202212:43:20,70.000,100.000,1935.000,9701.998,322.245,11.035,19365.000,106.400,10.797,85.300,1.200
80,08-12-202212:43:21,70.000,100.000,1935.000,9701.998,322.524,12.002,19358.000,106.300,10.216,85.300,1.200
80,08-12-202212:43:22,70.000,100.000,1920.000,9701.998,323.504,11.348,19355.000,106.700,10.674,85.300,1.200
80,08-12-202212:43:23,70.000,100.000,1935.000,9701.998,320.417,11.340,19345.000,106.700,10.687,85.300,1.200
80,08-12-202212:43:24,70.000,100.000,1935.000,9701.998,324.316,12.070,19332.000,105.900,10.515,85.300,1.200
80,08-12-202212:43:25,71.000,100.000,1935.000,9701.998,323.767,11.015,19332.000,106.800,10.301,85.300,1.200
80,08-12-202212:43:26,70.000,100.000,1935.000,9701.998,324.286,12.113,19322.000,107.200,10.285,85.300,1.200
80,08-12-202212:43:27,70.000,100.000,1950.000,9701.998,323.268,11.292,19317.000,107.900,10.513,85.300,1.200
80,08-12-202212:43:28,71.000,100.000,1935.000,9701.998,323.344,11.396,19313.000,111.600,10.066,85.300,1.200
80,08-12-202212:43:29,71.000,100.000,1935.000,9701.998,323.643,12.178,19309.000,111.700,9.990,85.300,1.200
80,08-12-202212:43:30,70.000,100.000,1920.000,9701.998,313.903,11.212,19309.000,107.600,10.544,85.300,1.200
80,08-12-202212:43:31,70.000,100.000,1935.000,9701.998,322.946,10.981,19309.000,107.200,10.298,85.300,1.200
80,08-12-202212:43:32,71.000,100.000,1935.000,9701.998,316.009,12.517,19309.000,107.300,10.675,85.300,1.200
80,08-12-202212:43:33,70.000,100.000,1920.000,9701.998,318.963,10.816,19309.000,107.400,10.521,85.300,1.200
80,08-12-202212:43:34,70.000,100.000,1935.000,9701.998,321.402,11.128,19309.000,107.000,10.402,85.300,1.200
80,08-12-202212:43:35,70.000,100.000,1935.000,9701.998,324.049,11.712,19315.000,107.200,10.480,85.300,1.200
80,08-12-202212:43:36,71.000,100.000,1920.000,9701.998,321.968,12.593,19315.000,109.300,10.156,85.300,1.200
80,08-12-202212:43:37,71.000,100.000,1950.000,9701.998,323.098,11.564,19315.000,112.300,10.217,85.300,1.200
80,08-12-202212:43:38,70.000,100.000,1920.000,9701.998,312.707,11.867,19314.000,108.400,10.408,85.300,1.200
80,08-12-202212:43:39,70.000,100.000,1935.000,9701.998,315.012,11.440,19315.000,108.000,10.192,85.300,1.200
80,08-12-202212:43:40,70.000,100.000,1920.000,9701.998,319.392,11.541,19315.000,107.500,10.426,85.300,1.200
80,08-12-202212:43:41,70.000,100.000,1920.000,9701.998,309.436,11.916,19315.000,107.500,10.613,85.300,1.200
80,08-12-202212:43:42,70.000,100.000,1920.000,9701.998,318.492,11.694,19315.000,106.800,10.343,85.300,1.200
80,08-12-202212:43:43,70.000,100.000,1935.000,9701.998,324.296,11.841,19314.000,106.800,10.340,85.300,1.200
80,08-12-202212:43:44,70.000,100.000,1935.000,9701.998,317.948,11.530,19316.000,106.000,10.908,85.300,1.200
80,08-12-202212:43:45,71.000,100.000,1950.000,9701.998,324.644,11.901,19316.000,107.500,10.434,85.300,1.200
80,08-12-202212:43:46,70.000,100.000,1920.000,9701.998,321.274,11.124,19317.000,107.600,10.265,85.300,1.200
80,08-12-202212:43:47,70.000,100.000,1920.000,9701.998,325.326,13.489,19319.000,107.200,10.642,85.300,1.200
80,08-12-202212:43:48,70.000,100.000,1935.000,9701.998,323.169,11.829,19316.000,107.300,10.484,85.300,1.200
80,08-12-202212:43:49,71.000,100.000,1950.000,9701.998,322.505,11.252,19316.000,110.800,9.839,85.300,1.200
80,08-12-202212:43:50,71.000,100.000,1950.000,9701.998,319.617,12.768,19316.000,110.600,10.033,85.300,1.200
80,08-12-202212:43:51,71.000,100.000,1950.000,9701.998,325.201,10.753,19317.000,108.100,10.222,85.300,1.200
80,08-12-202212:43:52,71.000,100.000,1935.000,9701.998,328.620,12.337,19317.000,107.000,10.328,85.300,1.200
80,08-12-202212:43:53,70.000,100.000,1920.000,9701.998,315.786,11.425,19317.000,107.400,10.523,85.300,1.200
80,08-12-202212:43:54,70.000,100.000,1935.000,9701.998,317.859,11.720,19320.000,107.600,10.211,85.300,1.200
80,08-12-202212:43:55,70.000,100.000,1950.000,9701.998,323.225,11.883,19319.000,107.900,10.252,85.300,1.200
80,08-12-202212:43:56,71.000,100.000,1935.000,9701.998,325.298,11.799,19319.000,109.100,10.029,85.300,1.200
80,08-12-202212:43:57,71.000,100.000,1935.000,9701.998,323.833,11.335,19319.000,107.600,10.123,85.300,1.200
80,08-12-202212:43:58,70.000,100.000,1920.000,9701.998,313.865,12.151,19328.000,107.500,10.633,85.300,1.200
80,08-12-202212:43:59,70.000,100.000,1935.000,9701.998,325.321,11.699,19329.000,107.500,10.609,85.300,1.200
80,08-12-202212:44:00,71.000,100.000,1935.000,9701.998,321.934,13.138,19336.000,107.300,10.126,85.300,1.200
80,08-12-202212:44:01,70.000,100.000,1920.000,9701.998,322.972,11.467,19336.000,108.000,10.859,85.300,1.200
80,08-12-202212:44:02,70.000,100.000,1935.000,9701.998,322.989,13.063,19338.000,109.700,10.016,85.300,1.200
80,08-12-202212:44:03,70.000,100.000,1950.000,9701.998,325.970,11.165,19336.000,111.800,9.768,85.300,1.200
80,08-12-202212:44:04,70.000,100.000,1950.000,9701.998,317.253,11.188,19336.000,111.800,10.106,85.300,1.200
80,08-12-202212:44:05,70.000,100.000,1950.000,9701.998,318.222,12.220,19341.000,111.800,10.290,85.300,1.200
80,08-12-202212:44:06,71.000,100.000,1935.000,9701.998,315.078,11.813,19342.000,107.700,10.192,85.300,1.200
80,08-12-202212:44:07,70.000,100.000,1935.000,9701.998,319.529,11.695,19342.000,107.200,10.362,85.300,1.200
80,08-12-202212:44:08,71.000,100.000,1935.000,9701.998,323.281,12.337,19342.000,107.700,10.270,85.300,1.200
80,08-12-202212:44:09,71.000,100.000,1920.000,9701.998,323.138,11.603,19342.000,107.900,10.256,85.300,1.200
80,08-12-202212:44:10,70.000,100.000,1935.000,9701.998,324.966,11.636,19342.000,108.100,10.540,85.300,1.200
80,08-12-202212:44:11,71.000,100.000,1920.000,9701.998,321.664,11.523,19348.000,108.800,10.826,85.300,1.200
80,08-12-202212:44:12,70.000,100.000,1920.000,9701.998,320.957,11.526,19348.000,113.900,10.037,85.300,1.200
80,08-12-202212:44:13,70.000,100.000,1950.000,9701.998,319.139,10.320,19348.000,110.400,10.272,85.300,1.200
80,08-12-202212:44:14,70.000,100.000,1950.000,9701.998,314.322,12.407,19348.000,107.100,10.550,85.300,1.200
80,08-12-202212:44:15,70.000,100.000,1935.000,9701.998,323.226,11.516,19348.000,106.700,10.433,85.300,1.200
80,08-12-202212:44:16,71.000,100.000,1950.000,9701.998,323.964,10.965,19348.000,108.600,10.183,85.300,1.200
80,08-12-202212:44:17,70.000,100.000,1920.000,9701.998,317.001,12.644,19348.000,108.300,10.194,85.300,1.200
80,08-12-202212:44:18,70.000,100.000,1920.000,9701.998,312.968,10.956,19349.000,108.700,10.315,85.300,1.200
80,08-12-202212:44:19,71.000,100.000,1935.000,9701.998,325.400,10.966,19349.000,107.800,10.261,85.300,1.200
80,08-12-202212:44:20,70.000,100.000,1935.000,9701.998,325.194,11.843,19349.000,109.800,10.029,85.300,1.200
80,08-12-202212:44:21,71.000,100.000,1935.000,9701.998,325.227,11.470,19352.000,111.300,9.918,85.300,1.200
80,08-12-202212:44:22,70.000,100.000,1920.000,9701.998,313.507,11.435,19351.000,108.800,10.338,85.300,1.200
80,08-12-202212:44:23,70.000,100.000,1920.000,9701.998,324.285,12.682,19351.000,107.400,10.462,85.300,1.200
80,08-12-202212:44:24,70.000,100.000,1920.000,9701.998,321.002,12.101,19353.000,108.200,10.293,85.300,1.200
80,08-12-202212:44:25,70.000,100.000,1935.000,9701.998,319.536,11.578,19358.000,108.200,10.563,85.300,1.200
80,08-12-202212:44:26,70.000,100.000,1920.000,9701.998,317.021,11.842,19362.000,108.200,10.184,85.300,1.200
80,08-12-202212:44:27,70.000,100.000,1935.000,9701.998,324.364,11.468,19362.000,107.100,10.194,85.300,1.200
80,08-12-202212:44:28,70.000,100.000,1935.000,9701.998,319.309,11.341,19362.000,109.000,10.063,85.300,1.200
80,08-12-202212:44:29,71.000,100.000,1935.000,9701.998,320.573,11.106,19361.000,111.500,9.852,85.300,1.200
